0x81198000 -> HitWay: 6, Set: 512
0x811d8000 -> VictimWayL2: 2, Set: 512
0x81198040 -> HitWay: 6, Set: 513
0x811d8040 -> VictimWayL2: 2, Set: 513
0x81198080 -> HitWay: 6, Set: 514
0x811d8080 -> VictimWayL2: 2, Set: 514
0x811980c0 -> HitWay: 6, Set: 515
0x811d80c0 -> VictimWayL2: 2, Set: 515
0x81198100 -> HitWay: 6, Set: 516
0x811d8100 -> VictimWayL2: 2, Set: 516
0x81198140 -> HitWay: 6, Set: 517
0x811d8140 -> VictimWayL2: 2, Set: 517
0x81198180 -> HitWay: 6, Set: 518
0x811d8180 -> VictimWayL2: 2, Set: 518
0x811981c0 -> HitWay: 6, Set: 519
0x811d81c0 -> VictimWayL2: 2, Set: 519
0x81198200 -> HitWay: 6, Set: 520
0x811d8200 -> VictimWayL2: 2, Set: 520
0x811a7fc0 -> HitWay: 5, Set: 511
0x811e7fc0 -> VictimWayL2: 1, Set: 511
0x811a8000 -> HitWay: 5, Set: 512
0x811e8000 -> VictimWayL2: 1, Set: 512
0x811a8040 -> HitWay: 5, Set: 513
0x811e8040 -> VictimWayL2: 1, Set: 513
0x811a8080 -> HitWay: 5, Set: 514
0x811e8080 -> VictimWayL2: 1, Set: 514
0x811a80c0 -> HitWay: 5, Set: 515
0x811e80c0 -> VictimWayL2: 1, Set: 515
0x811a8100 -> HitWay: 5, Set: 516
0x811e8100 -> VictimWayL2: 1, Set: 516
0x811a8140 -> HitWay: 5, Set: 517
0x811e8140 -> VictimWayL2: 1, Set: 517
0x811a8180 -> HitWay: 5, Set: 518
0x811e8180 -> VictimWayL2: 1, Set: 518
0x811a81c0 -> HitWay: 5, Set: 519
0x811e81c0 -> VictimWayL2: 1, Set: 519
0x811a8200 -> HitWay: 5, Set: 520
0x811e8200 -> VictimWayL2: 1, Set: 520
0x811b7fc0 -> HitWay: 4, Set: 511
0x811f7fc0 -> HitWay: 7, Set: 26
0x811b8000 -> HitWay: 4, Set: 512
0x811f8000 -> VictimWayL2: 0, Set: 512
0x811b8040 -> HitWay: 4, Set: 513
0x811f8040 -> VictimWayL2: 0, Set: 513
0x811b8080 -> HitWay: 4, Set: 514
0x811f8080 -> VictimWayL2: 0, Set: 514
0x811b80c0 -> HitWay: 4, Set: 515
0x811f80c0 -> VictimWayL2: 0, Set: 515
0x811b8100 -> HitWay: 4, Set: 516
0x811f8100 -> VictimWayL2: 0, Set: 516
0x811b8140 -> HitWay: 4, Set: 517
0x811f8140 -> VictimWayL2: 0, Set: 517
0x811b8180 -> HitWay: 4, Set: 518
0x811f8180 -> VictimWayL2: 0, Set: 518
0x811b81c0 -> HitWay: 4, Set: 519
0x811f81c0 -> VictimWayL2: 0, Set: 519
0x811b8200 -> HitWay: 4, Set: 520
0x811f8200 -> VictimWayL2: 0, Set: 520
